amfi_code,date,nav,normalized_nav
102886,2022-12-08,117.7028,98.66904740947518
102886,2022-12-09,119.2583,99.97300707097381
102886,2022-12-12,120.0657,100.64984219195998
102886,2022-12-13,118.1686,99.05952276166165
102886,2022-12-14,115.9062,97.16297609616859
102886,2022-12-15,114.1285,95.67274845859478
102886,2022-12-16,116.4822,97.6458309756435
102886,2022-12-19,115.1527,96.53132479116108
102886,2022-12-20,117.8472,98.79009644523245
102886,2022-12-21,116.4299,97.60198842321896
102886,2022-12-22,114.883,96.3052380533236
102886,2022-12-23,116.1777,97.39057175550442
102886,2022-12-26,117.551,98.54179502978025
102886,2022-12-27,118.4155,99.26649649385324
102886,2022-12-28,119.4582,100.14058118626379
102886,2022-12-29,118.3974,99.25132344989753
102886,2022-12-30,119.6645,100.31352035577017
102886,2023-01-02,120.0897,100.66996114527143
102886,2023-01-03,119.6465,100.29843114078658
102886,2023-01-04,119.8629,100.47983703647819
102886,2023-01-05,121.4761,101.83216601489642
102886,2023-01-06,122.1296,102.37998834777287
102886,2023-01-09,119.0961,99.83703647817723
102886,2023-01-10,120.4545,100.97576923560551
102886,2023-01-11,121.7168,102.03394235081586
102886,2023-01-12,121.2476,101.64061681357694
102886,2023-01-13,121.4991,101.85144667848655
102886,2023-01-16,121.7452,102.0577497789011
102886,2023-01-17,118.975,99.73551959292651
102886,2023-01-18,118.4843,99.32417082667942
102886,2023-01-19,118.0503,98.96035308763061
102886,2023-01-20,117.9057,98.83913639392911
102886,2023-01-23,117.245,98.28527837505922
102886,2023-01-24,118.2587,99.13505266555175
102886,2023-01-25,117.198,98.2458787581576
102886,2023-01-26,118.5615,99.38888679316459
102886,2023-01-27,119.5191,100.1916330302916
102886,2023-01-30,121.5631,101.90509722065045
102886,2023-01-31,124.1958,104.11206256994481
102886,2023-02-01,126.8957,106.37536098851126
102886,2023-02-02,125.1921,104.94725061928654
102886,2023-02-03,125.7937,105.451565715627
102886,2023-02-06,124.8018,104.62006614105901
102886,2023-02-07,129.8868,108.88276937392331
102886,2023-02-08,130.9332,109.75995573830272
102886,2023-02-09,133.2616,111.71182952540227
102886,2023-02-10,134.0482,112.37122822018519
102886,2023-02-13,129.9735,108.95544909276096
102886,2023-02-14,128.8472,108.01128337964883
102886,2023-02-15,127.8804,107.20082487708578
102886,2023-02-16,127.3706,106.77346477716164
102886,2023-02-17,128.0063,107.3063655529988
102886,2023-02-20,128.8636,108.02503133107832
102886,2023-02-21,124.9586,104.75150996936051
102886,2023-02-22,124.6888,104.52533940255093
102886,2023-02-23,124.0495,103.98942078371707
102886,2023-02-24,126.2021,105.79392323781023
102886,2023-02-27,127.1856,106.61838117871918
102886,2023-02-28,126.9929,106.45684274942265
102886,2023-03-01,127.4193,106.81428948658946
102886,2023-03-02,124.9565,104.74974956094576
102886,2023-03-03,126.0345,105.65342588051855
102886,2023-03-06,125.5239,105.2253951488174
102886,2023-03-07,124.4007,104.28382813384134
102886,2023-03-08,126.4582,106.00860923543787
102886,2023-03-09,126.9586,106.42808941198167
102886,2023-03-10,126.0365,105.6551024599612
102886,2023-03-13,125.2125,104.96435172960128
102886,2023-03-14,125.8469,105.49616272880071
102886,2023-03-15,126.3669,105.93207338388223
102886,2023-03-16,126.4968,106.04096721868044
102886,2023-03-17,124.772,104.59508510736397
102886,2023-03-20,123.2889,103.35181762168824
102886,2023-03-21,122.272,102.4993608040875
102886,2023-03-22,122.0676,102.32801438505162
102886,2023-03-23,122.0896,102.34645675892047
102886,2023-03-24,121.9383,102.21962352408616
102886,2023-03-27,121.8539,102.14887187160755
102886,2023-03-28,124.7128,104.54545835586238
102886,2023-03-29,126.072,105.68486174506772
102886,2023-03-30,127.964,107.27090589778734
102886,2023-03-31,128.7639,107.94145384586369
102886,2023-04-03,128.9625,108.10793818451596
102886,2023-04-04,129.6843,108.71301570535795
102886,2023-04-05,130.123,109.08077340609688
102886,2023-04-06,131.4762,110.21514705697437
102886,2023-04-07,130.0383,109.00977026670186
102886,2023-04-10,131.2597,110.03365733231063
102886,2023-04-11,131.6112,110.32831616935128
102886,2023-04-12,128.8821,108.0405396909226
102886,2023-04-13,129.1014,108.22437662680599
102886,2023-04-14,127.1845,106.61745906002574
102886,2023-04-17,126.458,106.00844157749361
102886,2023-04-18,126.3025,105.87808752582981
102886,2023-04-19,124.1283,104.05547801375634
102886,2023-04-20,124.1322,104.05874734366944
102886,2023-04-21,124.3178,104.2143339159447
102886,2023-04-24,125.5311,105.23143083481081
102886,2023-04-25,124.9354,104.73206164782611
102886,2023-04-26,125.4311,105.14760186267978
102886,2023-04-27,125.3725,105.09847808501095
102886,2023-04-28,124.8306,104.64420888503277
102886,2023-05-01,122.442,102.6418700567103
102886,2023-05-02,122.3611,102.57405241825627
102886,2023-05-03,123.5396,103.5619768548208
102886,2023-05-04,122.2491,102.48016396946949
102886,2023-05-05,122.0131,102.28232759524019
102886,2023-05-08,121.9925,102.2650588269812
102886,2023-05-09,123.6963,103.69333685415016
102886,2023-05-10,123.8244,103.80072176745006
102886,2023-05-11,124.3359,104.2295069599004
102886,2023-05-12,124.4069,104.28902553011345
102886,2023-05-15,123.7595,103.746316764537
102886,2023-05-16,122.1728,102.41620246373348
102886,2023-05-17,121.8388,102.13621369681576
102886,2023-05-18,122.4964,102.68747301754959
102886,2023-05-19,122.7598,102.90827853014281
102886,2023-05-22,125.0373,104.81748337042767
102886,2023-05-23,126.5462,106.08237873091319
102886,2023-05-24,128.5259,107.74194089219176
102886,2023-05-25,125.522,105.2238023983469
102886,2023-05-26,128.0036,107.30410217075124
102886,2023-05-29,128.4997,107.71997770149342
102886,2023-05-30,129.2173,108.32153440550589
102886,2023-05-31,130.6986,109.56329296968326
102886,2023-06-01,130.8202,109.66522899979464
102886,2023-06-02,129.2421,108.34232399059438
102886,2023-06-05,131.5893,110.3099576244546
102886,2023-06-06,130.4729,109.37409097958346
102886,2023-06-07,129.0297,108.16427125378803
102886,2023-06-08,128.7552,107.93416072528828
102886,2023-06-09,128.2482,107.50914783658381
102886,2023-06-12,128.3406,107.5866058068329
102886,2023-06-13,128.2763,107.53270377775263
102886,2023-06-14,130.4493,109.35430734216052
102886,2023-06-15,131.257,110.03139395006309
102886,2023-06-16,130.0039,108.98093310028878
102886,2023-06-19,128.9746,108.11808149014381
102886,2023-06-20,128.4634,107.68954778460984
102886,2023-06-21,127.9603,107.2678042258185
102886,2023-06-22,127.2602,106.68091759192895
102886,2023-06-23,125.6778,105.3544079369271
102886,2023-06-26,126.2005,105.79258197425614
102886,2023-06-27,125.5989,105.28826687791567
102886,2023-06-28,124.26,104.16588077005295
102886,2023-06-29,125.0685,104.84363800973256
102886,2023-06-30,126.4294,105.98446649146412
102886,2023-07-03,126.1433,105.74463180219715
102886,2023-07-04,128.9488,108.096453615334
102886,2023-07-05,132.5032,111.07607060076032
102886,2023-07-06,133.3836,111.81410087140218
102886,2023-07-07,132.7267,111.26342835347324
102886,2023-07-10,133.2445,111.69749477116785
102886,2023-07-11,131.3947,110.14682644468756
102886,2023-07-12,130.1184,109.07691727337887
102886,2023-07-13,127.6101,106.97423516541554
102886,2023-07-14,126.7393,106.24425247609828
102886,2023-07-17,124.9677,104.75913840582443
102886,2023-07-18,125.9895,105.61570284305961
102886,2023-07-19,124.9491,104.74354621700807
102886,2023-07-20,125.4481,105.16185278794204
102886,2023-07-21,126.6615,106.1790335357803
102886,2023-07-24,128.5365,107.75082676323764
102886,2023-07-25,128.0803,107.36839899237576
102886,2023-07-26,128.6441,107.84102673725067
102886,2023-07-27,129.2597,108.35707788968946
102886,2023-07-28,131.3314,110.0937627053286
102886,2023-07-31,132.6583,111.2060893365356
102886,2023-08-01,134.8349,113.03071074394022
102886,2023-08-02,132.2642,110.87571935736709
102886,2023-08-03,131.3054,110.0719671725745
102886,2023-08-04,133.0267,111.51491526986644
102886,2023-08-07,134.0449,112.36846186410487
102886,2023-08-08,133.9348,112.27616616578855
102886,2023-08-09,133.2669,111.71627246092521
102886,2023-08-10,134.6216,112.85190354638468
102886,2023-08-11,131.5582,110.28388681412183
102886,2023-08-14,132.9011,111.40962608086981
102886,2023-08-15,133.1352,111.60586970462862
102886,2023-08-16,132.4479,111.02971317917185
102886,2023-08-17,133.3367,111.77478508347272
102886,2023-08-18,132.8116,111.33459915081252
102886,2023-08-21,132.9474,111.4484388949665
102886,2023-08-22,132.9635,111.46193535947961
102886,2023-08-23,134.2442,112.53553300556207
102886,2023-08-24,134.5909,112.82616805194043
102886,2023-08-25,131.6392,110.351788281548
102886,2023-08-28,129.5514,108.60160700139576
102886,2023-08-29,127.9674,107.2737560828398
102886,2023-08-30,128.7554,107.93432838323254
102886,2023-08-31,129.7039,108.72944618389562
102886,2023-09-01,132.4124,110.99995389406531
102886,2023-09-04,130.9027,109.73438790180276
102886,2023-09-05,133.0598,111.5426626596418
102886,2023-09-06,130.0969,109.05889404437067
102886,2023-09-07,130.2123,109.15563267820991
102886,2023-09-08,130.6832,109.55038330797507
102886,2023-09-11,131.1501,109.94178077885499
102886,2023-09-12,130.7531,109.60897975949469
102886,2023-09-13,131.0261,109.8378328534125
102886,2023-09-14,129.1904,108.29898441200265
102886,2023-09-15,130.6232,109.50008592469645
102886,2023-09-18,131.1027,109.90204584606487
102886,2023-09-19,131.7612,110.45405962754788
102886,2023-09-20,131.4106,110.16015525125637
102886,2023-09-21,130.984,109.80254085614531
102886,2023-09-22,131.8982,110.56890531936743
102886,2023-09-25,134.523,112.76924817986344
102886,2023-09-26,132.387,110.97866133514404
102886,2023-09-27,130.2063,109.15060293988206
102886,2023-09-28,130.71,109.5728494725062
102886,2023-09-29,130.2792,109.2117142605656
102886,2023-10-02,130.5609,109.44786047505879
102886,2023-10-03,130.6118,109.49052942187349
102886,2023-10-04,131.6766,110.38314031712501
102886,2023-10-05,131.3149,110.07993092492696
102886,2023-10-06,129.517,108.57276983498268
102886,2023-10-09,128.3849,107.62374204148695
102886,2023-10-10,128.2251,107.48978334402153
102886,2023-10-11,126.3987,105.95873099701988
102886,2023-10-12,126.4282,105.98346054379854
102886,2023-10-13,126.6056,106.13217314035903
102886,2023-10-16,126.1496,105.74991302744144
102886,2023-10-17,126.5513,106.08665400849189
102886,2023-10-18,124.2134,104.12681646903988
102886,2023-10-19,122.8872,103.01507664063779
102886,2023-10-20,121.2998,101.68437553702935
102886,2023-10-23,122.6666,102.83014992811665
102886,2023-10-24,126.1848,105.77942082563155
102886,2023-10-25,124.9457,104.74069603195562
102886,2023-10-26,124.6785,104.51670501842143
102886,2023-10-27,123.7314,103.72276082336815
102886,2023-10-30,124.1432,104.06796853060388
102886,2023-10-31,123.3256,103.38258285446034
102886,2023-11-01,123.8273,103.80315280764185
102886,2023-11-02,124.901,104.70322448141303
102886,2023-11-03,123.1679,103.25038456540968
102886,2023-11-06,123.6522,103.65636827744036
102886,2023-11-07,121.107,101.52275327876067
102886,2023-11-08,120.8172,101.27981691752488
102886,2023-11-09,120.4313,100.95632091407111
102886,2023-11-10,120.1825,100.74775443140905
102886,2023-11-13,119.8153,100.4399344457438
102886,2023-11-14,119.188,99.91407530356568
102886,2023-11-15,118.8896,99.66392965072659
102886,2023-11-16,119.3094,100.01584367573277
102886,2023-11-17,119.771,100.40279821108975
102886,2023-11-20,120.0172,100.60918514047641
102886,2023-11-21,119.2765,99.98826394390166
102886,2023-11-22,120.9104,101.35794551955102
102886,2023-11-23,123.2212,103.29506540755551
102886,2023-11-24,121.4174,101.78295840825548
102886,2023-11-27,121.7385,102.05213323776832
102886,2023-11-28,121.14,101.55041683956392
102886,2023-11-29,122.5721,102.7509315494528
102886,2023-11-30,122.6364,102.80483357853308
102886,2023-12-01,122.7973,102.93971439469196
102886,2023-12-04,123.6102,103.62116010914532
102886,2023-12-05,123.2539,103.32247748144236
102886,2023-12-06,125.8385,105.4891210951417
102886,2023-12-07,126.694,106.20627795172291
102886,2023-12-08,128.201,107.46958056173794
102886,2023-12-11,127.9493,107.25858303888407
102886,2023-12-12,127.8475,107.17324514525465
102886,2023-12-13,129.1827,108.29252958114854
102886,2023-12-14,130.3749,109.29193858689501
102886,2023-12-15,128.5276,107.74336598471798
102886,2023-12-18,128.8109,107.98085346276527
102886,2023-12-19,129.6309,108.66825103423994
102886,2023-12-20,129.5163,108.57218303217775
102886,2023-12-21,130.1928,109.13928602864438
102886,2023-12-22,130.1435,109.09795834538374
102886,2023-12-25,126.776,106.27501770887035
102886,2023-12-26,124.8866,104.69115310942615
102886,2023-12-27,126.4378,105.99150812512312
102886,2023-12-28,126.1536,105.75326618632666
102886,2023-12-29,126.5256,106.06510996265419
102886,2024-01-01,126.6055,106.1320893113869
102886,2024-01-02,125.4456,105.15975706363876
102886,2024-01-03,124.8305,104.64412505606062
102886,2024-01-04,125.4075,105.12781822525683
102886,2024-01-05,126.1412,105.7428713937824
102886,2024-01-08,129.5762,108.62239658648424
102886,2024-01-09,128.9243,108.07591551716189
102886,2024-01-10,131.6169,110.33309442076276
102886,2024-01-11,130.3564,109.27643022705078
102886,2024-01-12,131.2094,109.99149135932869
102886,2024-01-15,131.5778,110.30031729265953
102886,2024-01-16,131.4684,110.20860839714814
102886,2024-01-17,131.5482,110.27550391690875
102886,2024-01-18,130.6597,109.53068349952426
102886,2024-01-19,132.17,110.79675246561965
102886,2024-01-22,130.9321,109.75903361960928
102886,2024-01-23,131.5193,110.25127734396285
102886,2024-01-24,132.8041,111.3283119779027
102886,2024-01-25,135.1138,113.26450974721374
102886,2024-01-26,136.7867,114.66688462199421
102886,2024-01-29,137.82,115.53308939102442
102886,2024-01-30,136.8643,114.7319359043679
102886,2024-01-31,135.6747,113.73470645189686
102886,2024-02-01,133.9286,112.27096876951643
102886,2024-02-02,132.0537,110.69925937103122
102886,2024-02-05,132.1406,110.77210674781313
102886,2024-02-06,131.0836,109.88603451238784
102886,2024-02-07,133.0684,111.54987195124508
102886,2024-02-08,132.2386,110.85425914050155
102886,2024-02-09,132.4772,111.05427506800626
102886,2024-02-12,132.1474,110.77780711791803
102886,2024-02-13,130.0332,109.00549498912319
102886,2024-02-14,131.8288,110.51072801270847
102886,2024-02-15,133.0204,111.50963404462215
102886,2024-02-16,134.4078,112.67267720396848
102886,2024-02-19,135.4596,113.55439033284294
102886,2024-02-20,134.3245,112.6028476701833
102886,2024-02-21,133.2298,111.68517191226461
102886,2024-02-22,134.0429,112.36678528466224
102886,2024-02-23,136.6334,114.53837480771729
102886,2024-02-26,137.3587,115.14638634258387
102886,2024-02-27,139.0705,116.58137068752332
102886,2024-02-28,138.2912,115.92809150770597
102886,2024-02-29,140.2149,117.54070944459114
102886,2024-03-01,139.6069,117.03102929403431
102886,2024-03-04,140.1032,117.44707248272076
102886,2024-03-05,139.5847,117.01241926222121
102886,2024-03-06,141.1733,118.34412631349522
102886,2024-03-07,142.8033,119.71053855923147
102886,2024-03-08,140.396,117.6925237131205
102886,2024-03-11,142.7371,119.65504377968071
102886,2024-03-12,146.9543,123.19027919239167
102886,2024-03-13,146.4294,122.75026091767576
102886,2024-03-14,146.306,122.64681596606606
102886,2024-03-15,148.5928,124.56381690075908
102886,2024-03-18,148.8119,124.74748617869824
102886,2024-03-19,148.9053,124.82578243866864
102886,2024-03-20,152.4276,127.77849032404092
102886,2024-03-21,150.0779,125.80876096587743
102886,2024-03-22,148.7677,124.71043377301629
102886,2024-03-25,149.6145,125.42029750902208
102886,2024-03-26,146.8413,123.0955524538836
102886,2024-03-27,146.2858,122.62988251369555
102886,2024-03-28,145.7165,122.15264417535346
102886,2024-03-29,147.503,123.65024876247479
102886,2024-04-01,148.8317,124.76408431518018
102886,2024-04-02,145.9617,122.35819281501881
102886,2024-04-03,144.8535,121.42920014586241
102886,2024-04-04,143.759,120.51169204588797
102886,2024-04-05,143.4836,120.28082705663905
102886,2024-04-08,141.7066,118.79118622187015
102886,2024-04-09,142.5709,119.51572002799888
102886,2024-04-10,141.4866,118.60676248318183
102886,2024-04-11,142.5831,119.52594716259888
102886,2024-04-12,142.6745,119.60256684312665
102886,2024-04-15,141.1176,118.29743357601824
102886,2024-04-16,143.5788,120.36063223810783
102886,2024-04-17,146.1345,122.50304927886127
102886,2024-04-18,146.7422,123.01247794250172
102886,2024-04-19,146.4214,122.7435545999053
102886,2024-04-22,144.6795,121.28333773435436
102886,2024-04-23,146.6451,122.93108001056248
102886,2024-04-24,148.196,124.23118353934304
102886,2024-04-25,146.8583,123.10980337914587
102886,2024-04-26,145.7543,122.184331526819
102886,2024-04-29,146.6525,122.93728335450015
102886,2024-04-30,144.7013,121.30161245027895
102886,2024-05-01,143.7186,120.47782514114704
102886,2024-05-02,142.0356,119.06698354018133
102886,2024-05-03,140.4264,117.71800772064833
102886,2024-05-06,139.3153,116.78658401130015
102886,2024-05-07,140.9293,118.13958362149543
102886,2024-05-08,138.0938,115.76261311671927
102886,2024-05-09,138.9058,116.44330437042348
102886,2024-05-10,139.4293,116.88214903952957
102886,2024-05-13,141.1499,118.32451033401654
102886,2024-05-14,141.6804,118.7692230311718
102886,2024-05-15,141.1346,118.3116845012805
102886,2024-05-16,139.8583,117.2417753299718
102886,2024-05-17,141.6216,118.71993159555873
102886,2024-05-20,142.5626,119.50876222331202
102886,2024-05-21,141.8193,118.88566147346185
102886,2024-05-22,143.4673,120.2671629341817
102886,2024-05-23,142.8,119.70777220315114
102886,2024-05-24,142.8947,119.78715823975925
102886,2024-05-27,141.9603,119.00386032416664
102886,2024-05-28,142.9667,119.8475150996936
102886,2024-05-29,141.3709,118.50977236242619
102886,2024-05-30,140.9617,118.16674420846589
102886,2024-05-31,139.956,117.32367623574382
102886,2024-06-03,140.4932,117.7740054740319
102886,2024-06-04,141.2432,118.40272276501483
102886,2024-06-05,139.483,116.92716519756394
102886,2024-06-06,140.2577,117.57658824466324
102886,2024-06-07,137.8935,115.59470368554075
102886,2024-06-10,141.6546,118.747595156362
102886,2024-06-11,140.8851,118.10253121581349
102886,2024-06-12,142.7618,119.67574953579707
102886,2024-06-13,143.2025,120.04518381597865
102886,2024-06-14,143.7145,120.47438815328965
102886,2024-06-17,141.8183,118.88482318374054
102886,2024-06-18,143.3539,120.17210087978508
102886,2024-06-19,143.5342,120.32324451653737
102886,2024-06-20,144.4415,121.08382478068245
102886,2024-06-21,144.3821,121.03403037123661
102886,2024-06-24,144.7046,121.30437880635927
102886,2024-06-25,143.2728,120.10411558338676
102886,2024-06-26,143.1074,119.96546246348203
102886,2024-06-27,142.4861,119.44463305963173
102886,2024-06-28,141.3832,118.5200833259983
102886,2024-07-01,141.7066,118.79118622187015
102886,2024-07-02,142.4203,119.38947359596949
102886,2024-07-03,142.9449,119.82924038376903
102886,2024-07-04,142.8663,119.76335081167402
102886,2024-07-05,143.6679,120.4353238522766
102886,2024-07-08,144.1822,120.8664562559466
102886,2024-07-09,144.448,121.08927366387098
102886,2024-07-10,144.8332,121.41218286451982
102886,2024-07-11,146.9977,123.22666096629658
102886,2024-07-12,144.9905,121.54404583768196
102886,2024-07-15,144.5361,121.16312698831844
102886,2024-07-16,145.2202,121.73660098666701
102886,2024-07-17,142.5913,119.53282113831361
102886,2024-07-18,145.0684,121.60934860697206
102886,2024-07-19,145.6097,122.0631148331175
102886,2024-07-22,147.3863,123.55242035199787
102886,2024-07-23,149.4757,125.3039428957042
102886,2024-07-24,150.3168,126.00902838029853
102886,2024-07-25,146.4521,122.76929009434951
102886,2024-07-26,146.8102,123.06948164355084
102886,2024-07-29,147.2823,123.46523822098155
102886,2024-07-30,145.4769,121.95178995812743
102886,2024-07-31,142.49,119.44790238954485
102886,2024-08-01,143.3762,120.19079474057031
102886,2024-08-02,141.3438,118.48705471097864
102886,2024-08-05,144.9723,121.5287889647541
102886,2024-08-06,145.5277,121.99437507597001
102886,2024-08-07,148.0007,124.06746555677108
102886,2024-08-08,148.1558,124.19748429254636
102886,2024-08-09,149.5954,125.40428617534506
102886,2024-08-12,149.7918,125.56892627661047
102886,2024-08-13,151.7079,127.17517321161367
102886,2024-08-14,148.1514,124.1937958177726
102886,2024-08-15,149.8357,125.60572719537599
102886,2024-08-16,151.1418,126.70061740037974
102886,2024-08-19,150.965,126.55240777765204
102886,2024-08-20,150.3289,126.01917168592638
102886,2024-08-21,149.8928,125.65359353846284
102886,2024-08-22,150.5024,126.16461495257376
102886,2024-08-23,152.8083,128.09762722094385
102886,2024-08-26,151.9369,127.3671415577938
102886,2024-08-27,148.974,124.88337294252266
102886,2024-08-28,153.5742,128.73967331849562
102886,2024-08-29,154.9181,129.86625087496492
102886,2024-08-30,154.2985,129.34684656364087
102886,2024-09-02,156.6153,131.2889961899732
102886,2024-09-03,158.4822,132.85399927068795
102886,2024-09-04,159.5263,133.72925756870833
102886,2024-09-05,158.7251,133.0576198439943
102886,2024-09-06,160.1059,134.21513029117992
102886,2024-09-09,162.317,136.06867269396977
102886,2024-09-10,159.1168,133.38597792783165
102886,2024-09-11,159.6525,133.83504973153774
102886,2024-09-12,160.3315,134.4042484523076
102886,2024-09-13,160.9514,134.92390425054805
102886,2024-09-16,161.1491,135.08963412845114
102886,2024-09-17,163.5634,137.11351700261127
102886,2024-09-18,163.2603,136.85943138808204
102886,2024-09-19,163.365,136.94720032190327
102886,2024-09-20,164.0941,137.55839735771082
102886,2024-09-23,163.8552,137.3581299432897
102886,2024-09-24,161.2682,135.18947443425924
102886,2024-09-25,161.7912,135.62789995850466
102886,2024-09-26,162.3378,136.08610912017303
102886,2024-09-27,161.7389,135.58405740608012
102886,2024-09-30,161.592,135.4609126460196
102886,2024-10-01,155.6624,130.49018991453636
102886,2024-10-02,158.0367,132.48054119984408
102886,2024-10-03,159.8581,134.00740209823917
102886,2024-10-04,157.4249,131.96767554834628
102886,2024-10-07,156.2627,130.9934152342391
102886,2024-10-08,159.1028,133.3742418717333
102886,2024-10-09,157.0246,131.63210817290565
102886,2024-10-10,158.033,132.47743952787522
102886,2024-10-11,157.2111,131.78844920593005
102886,2024-10-14,158.0914,132.52639564759977
102886,2024-10-15,158.293,132.695394855416
102886,2024-10-16,157.8638,132.3356009070295
102886,2024-10-17,158.7066,133.04211148415007
102886,2024-10-18,157.8793,132.3485943977098
102886,2024-10-21,154.6478,129.63966116329465
102886,2024-10-22,153.0433,128.2946253054518
102886,2024-10-23,151.2378,126.78109321362557
102886,2024-10-24,148.462,124.45416860521163
102886,2024-10-25,149.2205,125.09001135882572
102886,2024-10-28,149.0127,124.91581475473738
102886,2024-10-29,149.7463,125.53078409429084
102886,2024-10-30,150.7842,126.4008449960391
102886,2024-10-31,152.2583,127.63656787422302
102886,2024-11-01,153.1049,128.34626395228454
102886,2024-11-04,151.4224,126.9358414961795
102886,2024-11-05,152.5793,127.9056588747637
102886,2024-11-06,153.0881,128.33218068496654
102886,2024-11-07,157.2601,131.82952540227427
102886,2024-11-08,157.3812,131.931042287525
102886,2024-11-11,158.2108,132.62648744032427
102886,2024-11-12,158.1379,132.56537611964072
102886,2024-11-13,158.3373,132.73253109007004
102886,2024-11-14,158.4089,132.79255263411588
102886,2024-11-15,157.6933,132.19267250954601
102886,2024-11-18,158.135,132.5629450794489
102886,2024-11-19,159.4237,133.64324904330184
102886,2024-11-20,158.7323,133.06365552998773
102886,2024-11-21,160.4359,134.49176589921242
102886,2024-11-22,161.9227,135.738135056857
102886,2024-11-25,160.3338,134.40617651866663
102886,2024-11-26,158.602,132.95442637930094
102886,2024-11-27,159.5626,133.7596874855919
102886,2024-11-28,158.5514,132.91200891940264
102886,2024-11-29,156.685,131.34742498354856
102886,2024-12-02,160.046,134.16491673687344
102886,2024-12-03,158.3124,132.7116576760094
102886,2024-12-04,155.5565,130.40141503304957
102886,2024-12-05,154.2082,129.27114900180652
102886,2024-12-06,154.7407,129.7175382784044
102886,2024-12-09,154.9815,129.91939844329602
102886,2024-12-10,158.629,132.97706020177634
102886,2024-12-11,157.2829,131.8486384079202
102886,2024-12-12,157.8346,132.3111228471672
102886,2024-12-13,160.0888,134.20079553694552
102886,2024-12-16,158.9382,133.23625938360556
102886,2024-12-17,160.3907,134.4538752038092
102886,2024-12-18,157.0177,131.6263239738286
102886,2024-12-19,160.4662,134.51716607776814
102886,2024-12-20,162.4978,136.22023547558274
102886,2024-12-23,161.2881,135.2061563997133
102886,2024-12-24,163.0079,136.64784706242327
102886,2024-12-25,165.7019,138.90619957163395
102886,2024-12-26,163.2759,136.87250870773448
102886,2024-12-27,162.2171,135.98492755081085
102886,2024-12-30,164.9631,138.2868711255297
102886,2024-12-31,165.2077,138.49191679136226
102886,2025-01-01,166.1845,139.31075819113846
102886,2025-01-02,166.4364,139.5219233719366
102886,2025-01-03,168.3354,141.11383555270538
102886,2025-01-06,169.4863,142.07862319296171
102886,2025-01-07,169.8164,142.35534262996634
102886,2025-01-08,165.7097,138.91273823146017
102886,2025-01-09,167.0967,140.07544607491795
102886,2025-01-10,168.6753,141.39877022897883
102886,2025-01-13,166.3034,139.4104308390023
102886,2025-01-14,164.0983,137.56191817454032
102886,2025-01-15,165.2295,138.51019150728686
102886,2025-01-16,165.726,138.92640235391752
102886,2025-01-17,161.9641,135.77284025131925
102886,2025-01-20,160.4866,134.53426718808288
102886,2025-01-21,161.1993,135.13171627246092
102886,2025-01-22,162.6198,136.3225068215826
102886,2025-01-23,161.5955,135.46384666004417
102886,2025-01-24,161.4194,135.31622384012138
102886,2025-01-27,159.8372,133.98988184306378
102886,2025-01-28,162.4997,136.2218282260532
102886,2025-01-29,162.9495,136.59889094269872
102886,2025-01-30,161.7616,135.60308658275386
102886,2025-01-31,159.6459,133.82951701937708
102886,2025-02-03,157.3495,131.90446850335945
102886,2025-02-04,160.907,134.88668418692185
102886,2025-02-05,160.6816,134.69773368373845
102886,2025-02-06,160.023,134.1456360732833
102886,2025-02-07,159.7228,133.89398149894586
102886,2025-02-10,158.6295,132.97747934663698
102886,2025-02-11,158.5334,132.89691970441905
102886,2025-02-12,158.7067,133.0421953131222
102886,2025-02-13,158.8423,133.1558673993319
102886,2025-02-14,156.5655,131.24724936185194
102886,2025-02-17,158.3536,132.74619521252743
102886,2025-02-18,157.4152,131.95954413804955
102886,2025-02-19,156.2845,131.01168995016369
102886,2025-02-20,155.0781,130.0003772303746
102886,2025-02-21,153.2402,128.45968455157785
102886,2025-02-24,153.8359,128.9590537385626
102886,2025-02-25,155.5975,130.4357849116233
102886,2025-02-26,154.361,129.39923967122277
102886,2025-02-27,151.095,126.66138544142242
102886,2025-02-28,149.3496,125.19823456184693
102886,2025-03-03,148.6506,124.61227004665083
102886,2025-03-04,146.5746,122.87198058521007
102886,2025-03-05,145.6262,122.07694661351911
102886,2025-03-06,144.7657,121.35559830833135
102886,2025-03-07,144.8365,121.41494922060015
102886,2025-03-10,142.4322,119.39944924365311
102886,2025-03-11,143.5214,120.3125144081046
102886,2025-03-12,146.5019,122.81103692247079
102886,2025-03-13,149.1299,125.01406231007499
102886,2025-03-14,148.191,124.22699209073649
102886,2025-03-17,149.4825,125.30964326580909
102886,2025-03-18,150.5718,126.22279225923272
102886,2025-03-19,150.5949,126.242156751795
102886,2025-03-20,151.0162,126.59532821138313
102886,2025-03-21,152.3586,127.72064833327046
102886,2025-03-24,154.0819,129.16527301000497
102886,2025-03-25,152.6953,128.00290048243573
102886,2025-03-26,154.1718,129.2406352559508
102886,2025-03-27,157.3839,131.93330566977255
102886,2025-03-28,159.1618,133.4237009652906
102886,2025-03-31,162.2252,135.99171769755344
102886,2025-04-01,157.3918,131.93992815857086
102886,2025-04-02,158.625,132.9737070428911
102886,2025-04-03,159.2349,133.48497994391843
102886,2025-04-04,161.3133,135.22728130069032
102886,2025-04-07,159.2619,133.50761376639383
102886,2025-04-08,158.4069,132.79087605467325
102886,2025-04-09,160.2315,134.32041948017655
